FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
071105;0000;2,25;;;
071106;0000;4,70833;;;
071107;0000;2,91666;;;
071108;0000;2,08333;;;
071109;0000;1,04167;;;
071110;0000;1,20833;;;
071111;0000;3,08333;;;
071112;0000;2,75;;;
071113;0000;3,58333;;;
071114;0000;3,5;;;
071115;0000;2,625;;;
071116;0000;2,33333;;;
071117;0000;3,625;;;
071118;0000;2,83333;;;
071119;0000;3,45833;;;
071120;0000;3,08333;;;
071121;0000;3,41666;;;
071122;0000;1,75;;;
071123;0000;5,04166;;;
071124;0000;2,41666;;;
071125;0000;1,33333;;;
071126;0000;1,5;;;
071127;0000;1,29167;;;
071128;0000;1,25;;;
071129;0000;1,33333;;;
071130;0000;1,5;;;
071201;0000;2;;;
071202;0000;1,625;;;
071203;0000;1,45833;;;
071204;0000;1,25;;;
071205;0000;4,70833;;;
071206;0000;1,25;;;
071207;0000;1,58333;;;
071208;0000;1,125;;;
071209;0000;1,04167;;;
071210;0000;1,08333;;;
071211;0000;2,08333;;;
071212;0000;1,83333;;;
071213;0000;2,33333;;;
071214;0000;2,16666;;;
071215;0000;2,08333;;;
071216;0000;2;;;
071217;0000;2,20833;;;
071218;0000;3,20833;;;
071219;0000;1,83333;;;
071220;0000;2,375;;;
071221;0000;2,20833;;;
071222;0000;2,375;;;
071223;0000;4,04166;;;
071224;0000;2,29166;;;
071225;0000;1,29167;;;
071226;0000;1,70833;;;
071227;0000;2,08333;;;
071228;0000;4,04166;;;
071229;0000;1,625;;;
071230;0000;1,81818;;;
071231;0000;2,83333;;;
080101;0000;2,04166;;;
080102;0000;1,75;;;
080103;0000;2,5;;;
080104;0000;2,54166;;;
080105;0000;2,41666;;;
080106;0000;1,95833;;;
080107;0000;2,20833;;;
080108;0000;2,375;;;
080109;0000;2,41666;;;
080110;0000;2,25;;;
080111;0000;3,79166;;;
080112;0000;2,66666;;;
080113;0000;2,79166;;;
080114;0000;2,375;;;
080115;0000;2,58333;;;
080116;0000;1,54167;;;
080117;0000;1,25;;;
080118;0000;1,29167;;;
080119;0000;1,29167;;;
080120;0000;1,04167;;;
080121;0000;1,33333;;;
080122;0000;1,25;;;
080123;0000;1,95833;;;
080124;0000;1,5;;;
080125;0000;1,66667;;;
080126;0000;1,04167;;;
080127;0000;2,16666;;;
080128;0000;1,25;;;
080129;0000;2,04166;;;
080130;0000;2,91666;;;
080131;0000;2,16666;;;
080201;0000;2;;;
080202;0000;1,54167;;;
080203;0000;1,70833;;;
080204;0000;1,83333;;;
080205;0000;1,875;;;
080206;0000;1,25;;;
080207;0000;1,875;;;
080208;0000;1,95833;;;
080209;0000;3,75;;;
080210;0000;3,20833;;;
080211;0000;2,16666;;;
080212;0000;3;;;
080213;0000;2,04166;;;
080214;0000;1,70833;;;
080215;0000;1,83333;;;
080216;0000;3;;;
080217;0000;2,20833;;;
080218;0000;2,625;;;
080219;0000;2,33333;;;
080220;0000;2,29166;;;
080221;0000;2,875;;;
080222;0000;2,66666;;;
080223;0000;2,83333;;;
080224;0000;2,375;;;
080225;0000;2,45833;;;
080226;0000;2,125;;;
080227;0000;3,20833;;;
080228;0000;2,45833;;;
080229;0000;2,70833;;;
080301;0000;2,375;;;
080302;0000;2,375;;;
080303;0000;2,33333;;;
080304;0000;2,54166;;;
080305;0000;2,5;;;
080306;0000;2,08333;;;
080307;0000;1,54167;;;
080308;0000;1,33333;;;
080309;0000;1,625;;;
080310;0000;1,41667;;;
080311;0000;1,29167;;;
080312;0000;1,45833;;;
080313;0000;2,125;;;
080314;0000;1,41667;;;
080315;0000;1,375;;;
080316;0000;1,08333;;;
080317;0000;3,125;;;
080318;0000;2,38095;;;
080319;0000;;;;
080320;0000;3,83333;;;
080321;0000;2,625;;;
080322;0000;2,5;;;
080323;0000;1,79167;;;
080324;0000;2,75;;;
080325;0000;2,20833;;;
080326;0000;3,79166;;;
080327;0000;5,58333;;;
080328;0000;5,75;;;
080329;0000;5,41666;;;
080330;0000;5,29166;;;
080331;0000;5,66666;;;
080401;0000;5;;;
080402;0000;2,54166;;;
080403;0000;2,04166;;;
080404;0000;2,25;;;
080405;0000;1,875;;;
080406;0000;1,54167;;;
080407;0000;1,66667;;;
080408;0000;6;;;
080409;0000;3,66666;;;
080410;0000;2,20833;;;
080411;0000;3,04166;;;
080412;0000;2,58333;;;
080413;0000;5,875;;;
080414;0000;5,45833;;;
080415;0000;3,66666;;;
080416;0000;5,04166;;;
080417;0000;4,33333;;;
080418;0000;5,33333;;;
080419;0000;4,75;;;
080420;0000;2,95833;;;
080421;0000;2,625;;;
080422;0000;2,25;;;
080423;0000;2,875;;;
080424;0000;2,375;;;
080425;0000;1,41667;;;
080426;0000;1,29167;;;
080427;0000;1,95833;;;
080428;0000;1,08333;;;
080429;0000;2,04166;;;
080430;0000;1,5;;;
080501;0000;1,66667;;;
080502;0000;2,29166;;;
080503;0000;2,20833;;;
080504;0000;2,04166;;;
080505;0000;2,375;;;
080506;0000;2;;;
080507;0000;1,5;;;
080508;0000;3,125;;;
080509;0000;3,08333;;;
080510;0000;3,33333;;;
080511;0000;3,66666;;;
080512;0000;4,45833;;;
080513;0000;4,375;;;
080514;0000;3,08333;;;
080515;0000;3,375;;;
080516;0000;2,83333;;;
080517;0000;1,41667;;;
080518;0000;1,70833;;;
080519;0000;1,45833;;;
080520;0000;2,08333;;;
080521;0000;2;;;
080522;0000;2,375;;;
080523;0000;1,625;;;
080524;0000;2,04166;;;
080525;0000;2,125;;;
080526;0000;2,16666;;;
080527;0000;1,125;;;
080528;0000;1,5;;;
080529;0000;2,79166;;;
080530;0000;3,75;;;
080531;0000;3,375;;;
080601;0000;2,83333;;;
080602;0000;2,70833;;;
080603;0000;3,83333;;;
080604;0000;2,45833;;;
080605;0000;2,08333;;;
080606;0000;2,58333;;;
080607;0000;2,41666;;;
080608;0000;2,16666;;;
080609;0000;3,29166;;;
080610;0000;4,58333;;;
080611;0000;4,25;;;
080612;0000;4,625;;;
080613;0000;4,70833;;;
080614;0000;4,04166;;;
080615;0000;3,08333;;;
080616;0000;3,375;;;
080617;0000;5,54166;;;
080618;0000;2,875;;;
080619;0000;1,79167;;;
080620;0000;3;;;
080621;0000;4,125;;;
080622;0000;2,91666;;;
080623;0000;3,95833;;;
080624;0000;4,625;;;
080625;0000;4,08333;;;
080626;0000;3,45833;;;
080627;0000;4,45833;;;
080628;0000;4,5;;;
080629;0000;3,625;;;
080630;0000;4,33333;;;
080701;0000;4,20833;;;
080702;0000;3,91666;;;
080703;0000;4,08333;;;
080704;0000;1,04167;;;
080705;0000;3;;;
080706;0000;3;;;
080707;0000;2,63636;;;
080708;0000;3,22727;;;
080709;0000;3,08333;;;
080710;0000;1,5;;;
080711;0000;2,25;;;
080712;0000;2,625;;;
080713;0000;2,04166;;;
080714;0000;2,75;;;
080715;0000;2,58333;;;
080716;0000;1,375;;;
080717;0000;1,58333;;;
080718;0000;2,875;;;
080719;0000;2,91666;;;
080720;0000;2,70833;;;
080721;0000;3;;;
080722;0000;2,66666;;;
080723;0000;1,91667;;;
080724;0000;3,83333;;;
080725;0000;3,875;;;
080726;0000;2,54166;;;
080727;0000;2;;;
080728;0000;3,41666;;;
080729;0000;3,29166;;;
080730;0000;3,58333;;;
080731;0000;3,04166;;;
080801;0000;1,70833;;;
080802;0000;1,625;;;
080803;0000;3;;;
080804;0000;2,20833;;;
080805;0000;2,79166;;;
080806;0000;3,54166;;;
080807;0000;4,04166;;;
080808;0000;4,45833;;;
080809;0000;3,83333;;;
080810;0000;3,5;;;
080811;0000;2,04545;;;
080812;0000;;;;
080813;0000;4,25;;;
080814;0000;4,08333;;;
080815;0000;2,33333;;;
080816;0000;1,45833;;;
080817;0000;1,75;;;
080818;0000;1,45833;;;
080819;0000;1,08333;;;
080820;0000;2,25;;;
080821;0000;5,625;;;
080822;0000;5;;;
080823;0000;2,33333;;;
080824;0000;2,375;;;
080825;0000;3,04166;;;
080826;0000;2,125;;;
080827;0000;1,41667;;;
080828;0000;1,95833;;;
080829;0000;3,41666;;;
080830;0000;2,79166;;;
080831;0000;3,29166;;;
080901;0000;1,875;;;
080902;0000;1,25;;;
080903;0000;1,20833;;;
080904;0000;1,83333;;;
080905;0000;1,41667;;;
080906;0000;2,5;;;
080907;0000;2,29166;;;
080908;0000;1,91667;;;
080909;0000;2,20833;;;
080910;0000;1,66667;;;
080911;0000;3,08333;;;
080912;0000;3,29166;;;
080913;0000;2,83333;;;
080914;0000;2,5;;;
080915;0000;3,625;;;
080916;0000;2,66666;;;
080917;0000;1,16667;;;
080918;0000;1,41667;;;
080919;0000;2,91666;;;
080920;0000;2,79166;;;
080921;0000;2,33333;;;
080922;0000;1,125;;;
080923;0000;2,125;;;
080924;0000;4,33333;;;
080925;0000;2,29166;;;
080926;0000;1,08333;;;
080927;0000;1,58333;;;
080928;0000;2,75;;;
080929;0000;1,95833;;;
080930;0000;1,29167;;;
081001;0000;1,375;;;
081002;0000;2,16666;;;
081003;0000;1,45833;;;
081004;0000;1,54167;;;
081005;0000;1,66667;;;
081006;0000;3,29166;;;
081007;0000;1,83333;;;
081008;0000;1,66667;;;
081009;0000;1,91667;;;
081010;0000;1,5;;;
081011;0000;1,16667;;;
081012;0000;1,25;;;
081013;0000;1,20833;;;
081014;0000;1,5;;;
081015;0000;2,66666;;;
081016;0000;2,23809;;;
081017;0000;3,33333;;;
081018;0000;2,95833;;;
081019;0000;2,25;;;
081020;0000;1,54167;;;
081021;0000;2;;;
081022;0000;2,125;;;
081023;0000;4,08333;;;
081024;0000;2,54166;;;
081025;0000;1,08333;;;
081026;0000;1,625;;;
081027;0000;1,58333;;;
081028;0000;1,20833;;;
081029;0000;3,33333;;;
081030;0000;2,54166;;;
081031;0000;2;;;
081101;0000;1,83333;;;
081102;0000;1,91667;;;
081103;0000;2,08333;;;
081104;0000;2,5;;;
081105;0000;2,125;;;
081106;0000;2,25;;;
081107;0000;1,08333;;;
081108;0000;1,20833;;;
081109;0000;1,33333;;;
081110;0000;1,625;;;
081111;0000;2,33333;;;
081112;0000;2,16666;;;
081113;0000;1,54167;;;
081114;0000;1;;;
081115;0000;1,08333;;;
081116;0000;1,16667;;;
081117;0000;1,70833;;;
081118;0000;1,95833;;;
081119;0000;1,58333;;;
081120;0000;2;;;
081121;0000;1,375;;;
081122;0000;1,08333;;;
081123;0000;3,33333;;;
081124;0000;3,625;;;
081125;0000;1,54167;;;
081126;0000;1,45833;;;
081127;0000;1;;;
081128;0000;1,16667;;;
081129;0000;1,95833;;;
081130;0000;1,79167;;;
081201;0000;1,29167;;;
081202;0000;1,375;;;
081203;0000;1;;;
081204;0000;1,70833;;;
081205;0000;1,79167;;;
081206;0000;1,33333;;;
081207;0000;1;;;
081208;0000;1,16667;;;
081209;0000;1,33333;;;
081210;0000;2;;;
081211;0000;1,86364;;;
081212;0000;1,70833;;;
081213;0000;2,625;;;
081214;0000;2,04166;;;
081215;0000;1;;;
081216;0000;2,33333;;;
081217;0000;1,58333;;;
081218;0000;1,70833;;;
081219;0000;2,125;;;
081220;0000;1,83333;;;
081221;0000;2,33333;;;
081222;0000;3,25;;;
081223;0000;3,83333;;;
081224;0000;2,45833;;;
081225;0000;2,29166;;;
081226;0000;2,25;;;
081227;0000;2,16666;;;
081228;0000;1,83333;;;
081229;0000;2,58333;;;
081230;0000;2,04166;;;
081231;0000;1,70833;;;
090101;0000;1,66667;;;
090102;0000;2,25;;;
090103;0000;2,54166;;;
090104;0000;1,625;;;
090105;0000;1,5;;;
090106;0000;1,58333;;;
090107;0000;1,08333;;;
090108;0000;2,75;;;
090109;0000;3,70833;;;
090110;0000;3,66666;;;
090111;0000;2,91666;;;
090112;0000;2,54166;;;
090113;0000;2,18182;;;
090114;0000;1,04167;;;
090115;0000;2,04166;;;
090116;0000;1,58333;;;
090117;0000;1,16667;;;
090118;0000;1,41667;;;
090119;0000;1;;;
090120;0000;1;;;
090121;0000;1,59091;;;
090122;0000;1;;;
090123;0000;1;;;
090124;0000;;;0,260824;
090125;0000;;;1,29341;
090126;0000;1,875;;;
090127;0000;2,41666;;;
090128;0000;1,625;;;
090129;0000;1,04167;;;
090130;0000;1,04167;;;
090131;0000;1,04167;;;
090201;0000;1;;;
090202;0000;1,20833;;;
090203;0000;1,79167;;;
090204;0000;1;;;
090205;0000;1;;;
090206;0000;1,86956;;;
090207;0000;1;;;
090208;0000;1,54167;;;
090209;0000;1;;;
090210;0000;1,29167;;;
090211;0000;1,83333;;;
090212;0000;1,20833;;;
090213;0000;1,5;;;
090214;0000;1;;;
090215;0000;1;;;
090216;0000;1,04167;;;
090217;0000;1,08333;;;
090218;0000;1,125;;;
090219;0000;1;;;
090220;0000;1;;;
090221;0000;1,1;;;
090222;0000;1,70833;;;
090223;0000;1,08333;;;
090224;0000;1;;;
090225;0000;1,91667;;;
090226;0000;1,41667;;;
090227;0000;1,20833;;;
090228;0000;1,75;;;
090301;0000;1,20833;;;
090302;0000;1,125;;;
090303;0000;1;;;
090304;0000;2,20833;;;
090305;0000;2,29166;;;
090306;0000;1,33333;;;
090307;0000;1,54167;;;
090308;0000;1,16667;;;
090309;0000;1,5;;;
090310;0000;1,08696;;;
090311;0000;2,08333;;;
090312;0000;1,20833;;;
090313;0000;1,33333;;;
090314;0000;1,5;;;
090315;0000;1,58333;;;
090316;0000;1,16667;;;
090317;0000;1,375;;;
090318;0000;1,125;;;
090319;0000;1;;;
090320;0000;1,08333;;;
090321;0000;1;;;
090322;0000;1,20833;;;
090323;0000;1,25;;;
090324;0000;1,29167;;;
090325;0000;1,33333;;;
090326;0000;1,29167;;;
090327;0000;1,04167;;;
090328;0000;2,16666;;;
090329;0000;1,16667;;;
090330;0000;1,29167;;;
090331;0000;2;;;
090401;0000;1,29167;;;
090402;0000;1,04167;;;
090403;0000;1;;;
090404;0000;2,16666;;;
090405;0000;2,25;;;
090406;0000;1,875;;;
090407;0000;1,33333;;;
090408;0000;1,125;;;
090409;0000;1,04167;;;
090410;0000;1;;;
090411;0000;;;0,777608;
090412;0000;;;0,400867;
090413;0000;;;;
090414;0000;;;0,668863;
090415;0000;2,125;;;
090416;0000;1,04167;;;
090417;0000;1,04167;;;
090418;0000;1,45833;;;
090419;0000;1,875;;;
090420;0000;1,45833;;;
090421;0000;1,875;;;
090422;0000;1,20833;;;
090423;0000;3,125;;;
090424;0000;2,08333;;;
090425;0000;3,29166;;;
090426;0000;2,83333;;;
090427;0000;2,16666;;;
090428;0000;2,08333;;;
090429;0000;1,54167;;;
090430;0000;1,20833;;;
090501;0000;1,125;;;
090502;0000;1;;;
090503;0000;;;0,51501;
090504;0000;;;1,12535;
090505;0000;2,79166;;;
090506;0000;2,16666;;;
090507;0000;1;;;
090508;0000;1,16667;;;
090509;0000;1,54167;;;
090510;0000;1,29167;;;
090511;0000;1,45833;;;
090512;0000;1,25;;;
090513;0000;1,08333;;;
090514;0000;1,125;;;
090515;0000;1,75;;;
090516;0000;1,41667;;;
090517;0000;1;;;
090518;0000;1,45833;;;
090519;0000;2,58333;;;
090520;0000;2,20833;;;
090521;0000;1,75;;;
090522;0000;2,625;;;
090523;0000;1,91667;;;
090524;0000;1,08333;;;
090525;0000;1;;;
090526;0000;;;0,74588;
090527;0000;1,33333;;;
090528;0000;1,95833;;;
090529;0000;1,08333;;;
090530;0000;1,04167;;;
090531;0000;1,54167;;;
090601;0000;3,20833;;;
090602;0000;2,08333;;;
090603;0000;2,875;;;
090604;0000;3,04166;;;
090605;0000;2,16666;;;
090606;0000;2;;;
090607;0000;1;;;
090608;0000;1,08333;;;
090609;0000;2,45833;;;
090610;0000;2,125;;;
090611;0000;2,41666;;;
090612;0000;1,91667;;;
090613;0000;1;;;
090614;0000;1;;;
090615;0000;;;0,446197;
090616;0000;;;0,495696;
090617;0000;1,33333;;;
090618;0000;2,25;;;
090619;0000;1,45833;;;
090620;0000;1;;;
090621;0000;1,33333;;;
090622;0000;1,70833;;;
090623;0000;1,875;;;
090624;0000;1,66667;;;
090625;0000;2;;;
090626;0000;1,70833;;;
090627;0000;1,54167;;;
090628;0000;1;;;
090629;0000;1;;;
090630;0000;1,125;;;
090701;0000;1;;;
090702;0000;1,875;;;
090703;0000;1,625;;;
090704;0000;1,58333;;;
090705;0000;1,16667;;;
090706;0000;1,08333;;;
090707;0000;1,20833;;;
090708;0000;1,91667;;;
090709;0000;2,33333;;;
090710;0000;1,54167;;;
090711;0000;2,58333;;;
090712;0000;2;;;
090713;0000;1,33333;;;
090714;0000;1,54167;;;
090715;0000;1,20833;;;
090716;0000;1,29167;;;
090717;0000;1;;;
090718;0000;1,125;;;
090719;0000;1;;;
090720;0000;1;;;
090721;0000;;;0,574419;
090722;0000;;;0,416544;
090723;0000;1,70833;;;
090724;0000;1,91667;;;
090725;0000;3,29166;;;
090726;0000;2,125;;;
090727;0000;2,83333;;;
090728;0000;3,08333;;;
090729;0000;1,79167;;;
090730;0000;1,70833;;;
090731;0000;1,33333;;;
090801;0000;2;;;
090802;0000;1,45833;;;
090803;0000;1,54167;;;
090804;0000;1,04167;;;
090805;0000;1,04167;;;
090806;0000;1,95833;;;
090807;0000;1,66667;;;
090808;0000;2,08333;;;
090809;0000;2,45833;;;
090810;0000;3,20833;;;
090811;0000;3,33333;;;
090812;0000;1,45833;;;
090813;0000;1,08333;;;
090814;0000;1,125;;;
090815;0000;1;;;
090816;0000;1;;;
090817;0000;;;0,94483;
090818;0000;1;;;
090819;0000;1,04167;;;
090820;0000;1,54167;;;
090821;0000;1,45833;;;
090822;0000;1,41667;;;
090823;0000;1,20833;;;
090824;0000;1,45833;;;
090825;0000;2,375;;;
090826;0000;2,45833;;;
090827;0000;2,875;;;
090828;0000;2,08333;;;
090829;0000;1,08333;;;
090830;0000;1;;;
090831;0000;1,2;;;
090901;0000;1;;;
090902;0000;1;;;
090903;0000;;;0,643569;
090904;0000;1,58333;;;
090905;0000;1,125;;;
090906;0000;1;;;
090907;0000;;;0,198338;
090908;0000;;;2,14923;
090909;0000;2,16666;;;
090910;0000;3,29166;;;
090911;0000;2,25;;;
090912;0000;1,75;;;
090913;0000;1,08333;;;
090914;0000;1;;;
090915;0000;1,16667;;;
090916;0000;1,33333;;;
090917;0000;1,04167;;;
090918;0000;1,5;;;
090919;0000;1,95833;;;
090920;0000;3,04166;;;
090921;0000;1;;;
090922;0000;2,25;;;
090923;0000;2,25;;;
090924;0000;1,54167;;;
090925;0000;1,16667;;;
090926;0000;1;;;
090927;0000;;;0,145805;
090928;0000;;;0,702847;
090929;0000;1,875;;;
090930;0000;1,16667;;;
091001;0000;2,83333;;;
091002;0000;1,91667;;;
091003;0000;1,70833;;;
091004;0000;1,04167;;;
091005;0000;1,29167;;;
091006;0000;2,29166;;;
091007;0000;1,20833;;;
091008;0000;1,16667;;;
091009;0000;1,41667;;;
091010;0000;1,04167;;;
091011;0000;1;;;
091012;0000;2,45833;;;
091013;0000;1,20833;;;
091014;0000;1,04167;;;
091015;0000;1,125;;;
091016;0000;1;;;
091017;0000;1;;;
091018;0000;;;;
091019;0000;;;1,03356;
091020;0000;1,375;;;
091021;0000;2;;;
091022;0000;2,16666;;;
091023;0000;1;;;
091024;0000;1,625;;;
091025;0000;3,41666;;;
091026;0000;5,91666;;;
091027;0000;1,25;;;
091028;0000;3,5;;;
091029;0000;1,33333;;;
091030;0000;1,04167;;;
091031;0000;1,04167;;;
091101;0000;1,75;;;
091102;0000;1,5;;;
091103;0000;1,08333;;;
091104;0000;1,25;;;
091105;0000;1;;;
091106;0000;1,04167;;;
091107;0000;1;;;
091108;0000;1,08333;;;
091109;0000;1,04167;;;
091110;0000;2,5;;;
091111;0000;1,20833;;;
091112;0000;1,20833;;;
091113;0000;1,04167;;;
091114;0000;1,25;;;
091115;0000;2,29166;;;
091116;0000;1,70833;;;
091117;0000;1,875;;;
091118;0000;2,16666;;;
091119;0000;1,45833;;;
091120;0000;1,95833;;;
091121;0000;2;;;
091122;0000;1,5;;;
091123;0000;1,29167;;;
091124;0000;1,08333;;;
091125;0000;1,41667;;;
091126;0000;1,45833;;;
091127;0000;2,33333;;;
091128;0000;1,25;;;
091129;0000;1,79167;;;
091130;0000;1,54167;;;
091201;0000;1,20833;;;
091202;0000;3,41666;;;
091203;0000;2,04166;;;
091204;0000;1,29167;;;
091205;0000;1,04167;;;
091206;0000;1;;;
091207;0000;1;;;
091208;0000;1,20833;;;
091209;0000;1,33333;;;
091210;0000;1,25;;;
091211;0000;1,58333;;;
091212;0000;2,83333;;;
091213;0000;1,25;;;
091214;0000;1,625;;;
091215;0000;1,20833;;;
091216;0000;2,04166;;;
091217;0000;1,33333;;;
091218;0000;1,08333;;;
091219;0000;1,33333;;;
091220;0000;1,41667;;;
091221;0000;1,20833;;;
091222;0000;1,29167;;;
091223;0000;1,04167;;;
091224;0000;1,58333;;;
091225;0000;1,125;;;
091226;0000;1,04167;;;
091227;0000;1,125;;;
091228;0000;1,04167;;;
091229;0000;1;;;
091230;0000;1;;;
091231;0000;;;;
100101;0000;2,25;;;
100102;0000;1,45833;;;
100103;0000;1,45833;;;
100104;0000;1,58333;;;
100105;0000;1,66667;;;
100106;0000;1,54167;;;
100107;0000;2,83333;;;
100108;0000;2,95833;;;
100109;0000;2,20833;;;
100110;0000;1,66667;;;
100111;0000;1;;;
100112;0000;2,54166;;;
100113;0000;3,08333;;;
100114;0000;1,79167;;;
100115;0000;1,5;;;
100116;0000;2,20833;;;
100117;0000;1,5;;;
100118;0000;1,25;;;
100119;0000;1,20833;;;
100120;0000;1,54167;;;
100121;0000;1,5;;;
100122;0000;1,29167;;;
100123;0000;1,08333;;;
100124;0000;1,66667;;;
100125;0000;1,29167;;;
100126;0000;1,29167;;;
100127;0000;2,16666;;;
100128;0000;1,45833;;;
100129;0000;1,66667;;;
100130;0000;1,25;;;
100131;0000;1,41667;;;
100201;0000;1,95833;;;
100202;0000;1,29167;;;
100203;0000;1,33333;;;
100204;0000;1,27273;;;
100205;0000;1,375;;;
100206;0000;1,25;;;
100207;0000;1,08333;;;
100208;0000;1,25;;;
100209;0000;1,29167;;;
100210;0000;1,875;;;
100211;0000;1,04167;;;
100212;0000;1,29167;;;
100213;0000;1,83333;;;
100214;0000;1,25;;;
100215;0000;2,58333;;;
100216;0000;1,29167;;;
100217;0000;1;;;
100218;0000;1;;;
100219;0000;;;0,939342;
100220;0000;1,125;;;
100221;0000;1,04167;;;
100222;0000;1,08333;;;
100223;0000;1,16667;;;
100224;0000;1,20833;;;
100225;0000;1,16667;;;
100226;0000;1,125;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;1;;;
100304;0000;1,16667;;;
100305;0000;1,29167;;;
100306;0000;1,29167;;;
100307;0000;1;;;
100308;0000;1,70833;;;
100309;0000;1,16667;;;
100310;0000;1,20833;;;
100311;0000;1,33333;;;
100312;0000;1,08333;;;
100313;0000;1;;;
100314;0000;1;;;
100315;0000;1,16667;;;
100316;0000;1,16667;;;
100317;0000;1,08333;;;
100318;0000;1,45833;;;
100319;0000;3,91666;;;
100320;0000;1,75;;;
100321;0000;1,29167;;;
100322;0000;1,625;;;
100323;0000;4,79166;;;
100324;0000;2,20833;;;
100325;0000;2,375;;;
100326;0000;2,45833;;;
100327;0000;1,91667;;;
100328;0000;1,83333;;;
100329;0000;2,625;;;
100330;0000;1,91667;;;
100331;0000;1,58333;;;
100401;0000;1,33333;;;
100402;0000;3,875;;;
100403;0000;3,41666;;;
100404;0000;2,41666;;;
100405;0000;1,70833;;;
100406;0000;1,5;;;
100407;0000;1,41667;;;
100408;0000;1,25;;;
100409;0000;1,33333;;;
100410;0000;1,58333;;;
100411;0000;3;;;
100412;0000;2,20833;;;
100413;0000;1,5;;;
100414;0000;1,16667;;;
100415;0000;1,375;;;
100416;0000;1;;;
100417;0000;1,04167;;;
100418;0000;1,58333;;;
100419;0000;1,625;;;
100420;0000;1,5;;;
100421;0000;1,375;;;
100422;0000;2,75;;;
100423;0000;1,54167;;;
100424;0000;1,08333;;;
100425;0000;1,08333;;;
100426;0000;1,625;;;
100427;0000;1,5;;;
100428;0000;4,54166;;;
100429;0000;3,04166;;;
100430;0000;2,5;;;
100501;0000;1,54167;;;
100502;0000;1,08333;;;
100503;0000;1,16667;;;
100504;0000;1,125;;;
100505;0000;1;;;
100506;0000;1,75;;;
100507;0000;3,45833;;;
100508;0000;3,79166;;;
100509;0000;2,83333;;;
100510;0000;3,70833;;;
100511;0000;4,125;;;
100512;0000;4,16666;;;
100513;0000;2;;;
100514;0000;1,04167;;;
100515;0000;1;;;
100516;0000;1,04545;;;
100517;0000;1,41667;;;
100518;0000;2,16666;;;
100519;0000;3,20833;;;
100520;0000;3;;;
100521;0000;1,70833;;;
100522;0000;1;;;
100523;0000;1;;;
100524;0000;1,45454;;;
100525;0000;1,79167;;;
100526;0000;1,5;;;
100527;0000;1,33333;;;
100528;0000;1,125;;;
100529;0000;1;;;
100530;0000;1,16667;;;
100531;0000;1,33333;;;
100601;0000;1,58333;;;
100602;0000;1,04167;;;
100603;0000;1,08333;;;
100604;0000;2,45833;;;
100605;0000;2,125;;;
100606;0000;2,375;;;
100607;0000;2,375;;;
100608;0000;2,20833;;;
100609;0000;1,16667;;;
100610;0000;1,20833;;;
100611;0000;1,45833;;;
100612;0000;1,25;;;
100613;0000;1,08333;;;
100614;0000;1;;;
100615;0000;1,25;;;
100616;0000;1,25;;;
100617;0000;1,625;;;
100618;0000;1;;;
100619;0000;1,04167;;;
100620;0000;1,54167;;;
100621;0000;1,95833;;;
100622;0000;1,66667;;;
100623;0000;1,33333;;;
100624;0000;1,25;;;
100625;0000;1,45833;;;
100626;0000;1,20833;;;
100627;0000;1,20833;;;
100628;0000;1,79167;;;
100629;0000;1,45833;;;
100630;0000;1,79167;;;
100701;0000;1,5;;;
100702;0000;1,41667;;;
100703;0000;1,25;;;
100704;0000;1;;;
100705;0000;1,04167;;;
100706;0000;1,08333;;;
100707;0000;3,875;;;
100708;0000;3,125;;;
100709;0000;2,5;;;
100710;0000;2,70833;;;
100711;0000;1,08333;;;
100712;0000;1,625;;;
100713;0000;2,875;;;
100714;0000;2,625;;;
100715;0000;1,58333;;;
100716;0000;1,29167;;;
100717;0000;1,20833;;;
100718;0000;1,58333;;;
100719;0000;1,58333;;;
100720;0000;1,125;;;
100721;0000;1,04167;;;
100722;0000;1,25;;;
100723;0000;1,125;;;
100724;0000;1;;;
100725;0000;1,33333;;;
100726;0000;2,04166;;;
100727;0000;1,45833;;;
100728;0000;2,375;;;
100729;0000;2,125;;;
100730;0000;1,33333;;;
100731;0000;1,58333;;;
100801;0000;1,29167;;;
100802;0000;1,875;;;
100803;0000;1,66667;;;
100804;0000;1,58333;;;
100805;0000;2,125;;;
100806;0000;1,54167;;;
100807;0000;1,25;;;
100808;0000;1,20833;;;
100809;0000;1,5;;;
100810;0000;1,625;;;
100811;0000;1;;;
100812;0000;1,5;;;
100813;0000;1,66667;;;
100814;0000;1,25;;;
100815;0000;1,04167;;;
100816;0000;1,20833;;;
100817;0000;1,16667;;;
100818;0000;1,79167;;;
100819;0000;2,04166;;;
100820;0000;2,58333;;;
100821;0000;1,45833;;;
100822;0000;1;;;
100823;0000;1;;;
100824;0000;;;1,44766;
100825;0000;1,25;;;
100826;0000;1,20833;;;
100827;0000;1,04167;;;
100828;0000;1;;;
100829;0000;1,04167;;;
100830;0000;1;;;
100831;0000;1;;;
100901;0000;;;1,02083;
100902;0000;;;0,658845;
100903;0000;;;0,817492;
100904;0000;2,41666;;;
100905;0000;1,83333;;;
100906;0000;1,33333;;;
100907;0000;3,45833;;;
100908;0000;1,875;;;
100909;0000;1,58333;;;
