FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
071021;0000;24,1667;;;
071022;0000;21,9167;;;
071023;0000;28,5833;;;
071024;0000;16,6667;;;
071025;0000;26,1667;;;
071026;0000;20,9583;;;
071027;0000;25,1667;;;
071028;0000;20,2917;;;
071029;0000;19,0417;;;
071030;0000;17,625;;;
071031;0000;16,7083;;;
071101;0000;17,875;;;
071102;0000;15,4167;;;
071103;0000;21;;;
071104;0000;25,375;;;
071105;0000;20,2917;;;
071106;0000;26,7917;;;
071107;0000;25,375;;;
071108;0000;20,2083;;;
071109;0000;17,25;;;
071110;0000;19,0417;;;
071111;0000;23,625;;;
071112;0000;18;;;
071113;0000;21,8333;;;
071114;0000;24,1667;;;
071115;0000;23,625;;;
071116;0000;21,2917;;;
071117;0000;20,5;;;
071118;0000;24,2083;;;
071119;0000;26,8333;;;
071120;0000;31,5417;;;
071121;0000;21;;;
071122;0000;20;;;
071123;0000;21,9167;;;
071124;0000;21,4583;;;
071125;0000;21,5833;;;
071126;0000;18,875;;;
071127;0000;22,3333;;;
071128;0000;23,125;;;
071129;0000;20,8333;;;
071130;0000;18,625;;;
071201;0000;22,4583;;;
071202;0000;28,0417;;;
071203;0000;19,2083;;;
071204;0000;19,4167;;;
071205;0000;25,4211;;;
071206;0000;18,2083;;;
071207;0000;22,9167;;;
071208;0000;20,9583;;;
071209;0000;20,2083;;;
071210;0000;20,5833;;;
071211;0000;26,3333;;;
071212;0000;30,125;;;
071213;0000;19,6667;;;
071214;0000;21,625;;;
071215;0000;29,0833;;;
071216;0000;25,625;;;
071217;0000;24,5;;;
071218;0000;32,1666;;;
071219;0000;25;;;
071220;0000;22,6667;;;
071221;0000;21,6667;;;
071222;0000;25,7083;;;
071223;0000;27,7391;;;
071224;0000;25,3333;;;
071225;0000;24,5833;;;
071226;0000;19,1667;;;
071227;0000;21,0833;;;
071228;0000;23,2917;;;
071229;0000;22,7083;;;
071230;0000;20,5909;;;
071231;0000;23,9167;;;
080101;0000;24;;;
080102;0000;20,125;;;
080103;0000;24,9583;;;
080104;0000;28,375;;;
080105;0000;32,6666;;;
080106;0000;28,2083;;;
080107;0000;25;;;
080108;0000;23,6667;;;
080109;0000;15,9167;;;
080110;0000;17,0417;;;
080111;0000;24,2917;;;
080112;0000;27,7083;;;
080113;0000;25,5833;;;
080114;0000;18;;;
080115;0000;25,75;;;
080116;0000;29,125;;;
080117;0000;25,2917;;;
080118;0000;26,4583;;;
080119;0000;28,75;;;
080120;0000;25,5833;;;
080121;0000;23,7083;;;
080122;0000;25,9583;;;
080123;0000;23,2917;;;
080124;0000;21,4583;;;
080125;0000;20,7083;;;
080126;0000;17,9167;;;
080127;0000;23;;;
080128;0000;22,375;;;
080129;0000;19,3043;;;
080130;0000;19,75;;;
080131;0000;18,625;;;
080201;0000;21,75;;;
080202;0000;27,3333;;;
080203;0000;25,125;;;
080204;0000;23,25;;;
080205;0000;22,0417;;;
080206;0000;16,4167;;;
080207;0000;19,5417;;;
080208;0000;20,5417;;;
080209;0000;21,75;;;
080210;0000;29,5;;;
080211;0000;27,0833;;;
080212;0000;27,0417;;;
080213;0000;23,7917;;;
080214;0000;20,375;;;
080215;0000;18,8333;;;
080216;0000;23,375;;;
080217;0000;22,7083;;;
080218;0000;23,375;;;
080219;0000;23,2083;;;
080220;0000;21,125;;;
080221;0000;24,2917;;;
080222;0000;24,9583;;;
080223;0000;22,2917;;;
080224;0000;21,125;;;
080225;0000;23,4167;;;
080226;0000;23,0417;;;
080227;0000;20,0417;;;
080228;0000;25,7917;;;
080229;0000;21,5417;;;
080301;0000;19,0417;;;
080302;0000;22,1667;;;
080303;0000;19,2917;;;
080304;0000;19,5417;;;
080305;0000;18,125;;;
080306;0000;17,25;;;
080307;0000;9,75;;;
080308;0000;19;;;
080309;0000;19,125;;;
080310;0000;20;;;
080311;0000;15,0417;;;
080312;0000;19,75;;;
080313;0000;24,2083;;;
080314;0000;19,125;;;
080315;0000;19,375;;;
080316;0000;16,7917;;;
080317;0000;18,25;;;
080318;0000;25,7;;;
080319;0000;;;;
080320;0000;23,7083;;;
080321;0000;28,7083;;;
080322;0000;30,0833;;;
080323;0000;19;;;
080324;0000;15;;;
080325;0000;14,6522;;;
080326;0000;20,25;;;
080327;0000;25,25;;;
080328;0000;26,5417;;;
080329;0000;23;;;
080330;0000;23,5;;;
080331;0000;18,7083;;;
080401;0000;22,4167;;;
080402;0000;25,1667;;;
080403;0000;26,2917;;;
080404;0000;23,7917;;;
080405;0000;24,625;;;
080406;0000;19,25;;;
080407;0000;14,125;;;
080408;0000;15,625;;;
080409;0000;19,6667;;;
080410;0000;18,5833;;;
080411;0000;6;;;
080412;0000;11,4583;;;
080413;0000;14,9167;;;
080414;0000;13,0417;;;
080415;0000;13,5417;;;
080416;0000;16,0833;;;
080417;0000;21,0417;;;
080418;0000;17,9167;;;
080419;0000;21,375;;;
080420;0000;24,5;;;
080421;0000;11,4583;;;
080422;0000;12,0417;;;
080423;0000;16,5833;;;
080424;0000;15,6667;;;
080425;0000;5,29166;;;
080426;0000;15,25;;;
080427;0000;11,7917;;;
080428;0000;9,16666;;;
080429;0000;7,75;;;
080430;0000;5,5;;;
080501;0000;13,25;;;
080502;0000;12,75;;;
080503;0000;15,625;;;
080504;0000;19,375;;;
080505;0000;17;;;
080506;0000;13,4167;;;
080507;0000;7,375;;;
080508;0000;12,2917;;;
080509;0000;12,625;;;
080510;0000;13,5417;;;
080511;0000;18,5;;;
080512;0000;11,8333;;;
080513;0000;10,25;;;
080514;0000;13,9583;;;
080515;0000;12,875;;;
080516;0000;15,625;;;
080517;0000;6,29166;;;
080518;0000;6,25;;;
080519;0000;4,58333;;;
080520;0000;1,70833;;;
080521;0000;1,91667;;;
080522;0000;1,625;;;
080523;0000;9,79166;;;
080524;0000;5,375;;;
080525;0000;3,16666;;;
080526;0000;2,58333;;;
080527;0000;6,125;;;
080528;0000;11,5;;;
080529;0000;5,95833;;;
080530;0000;4,83333;;;
080531;0000;7,29166;;;
080601;0000;4,41666;;;
080602;0000;8,41666;;;
080603;0000;1,66667;;;
080604;0000;1,33333;;;
080605;0000;8,41666;;;
080606;0000;7,79166;;;
080607;0000;8,66666;;;
080608;0000;8,58333;;;
080609;0000;6,625;;;
080610;0000;5,75;;;
080611;0000;5,33333;;;
080612;0000;5,83333;;;
080613;0000;5,33333;;;
080614;0000;7,375;;;
080615;0000;9,66666;;;
080616;0000;4,91666;;;
080617;0000;3,91666;;;
080618;0000;2;;;
080619;0000;1,54167;;;
080620;0000;2,04166;;;
080621;0000;3,125;;;
080622;0000;3,16666;;;
080623;0000;2,16666;;;
080624;0000;2,29166;;;
080625;0000;3,08333;;;
080626;0000;5,08333;;;
080627;0000;3,83333;;;
080628;0000;5,20833;;;
080629;0000;8;;;
080630;0000;6,41666;;;
080701;0000;7,66666;;;
080702;0000;7,16666;;;
080703;0000;5,33333;;;
080704;0000;2,95833;;;
080705;0000;3,66666;;;
080706;0000;5,125;;;
080707;0000;5,91666;;;
080708;0000;6,58333;;;
080709;0000;5,08333;;;
080710;0000;3,375;;;
080711;0000;3,20833;;;
080712;0000;2,16666;;;
080713;0000;5,79166;;;
080714;0000;4,375;;;
080715;0000;5,83333;;;
080716;0000;7,08333;;;
080717;0000;7,65217;;;
080718;0000;2,45833;;;
080719;0000;2,08333;;;
080720;0000;3,625;;;
080721;0000;1,70833;;;
080722;0000;3,41666;;;
080723;0000;9,41666;;;
080724;0000;2,33333;;;
080725;0000;2,79166;;;
080726;0000;8,20833;;;
080727;0000;9,20833;;;
080728;0000;3;;;
080729;0000;5,83333;;;
080730;0000;2,45833;;;
080731;0000;6,91666;;;
080801;0000;5,54166;;;
080802;0000;9,125;;;
080803;0000;9,66666;;;
080804;0000;4,29166;;;
080805;0000;5,66666;;;
080806;0000;7,04166;;;
080807;0000;7,54166;;;
080808;0000;7,5;;;
080809;0000;5,83333;;;
080810;0000;3,375;;;
080811;0000;10,1818;;;
080812;0000;;;;
080813;0000;2,70833;;;
080814;0000;2,70833;;;
080815;0000;4,16666;;;
080816;0000;10,0417;;;
080817;0000;11,4167;;;
080818;0000;5,125;;;
080819;0000;11,875;;;
080820;0000;9,54166;;;
080821;0000;10,0417;;;
080822;0000;8,375;;;
080823;0000;8,25;;;
080824;0000;15,4167;;;
080825;0000;11,7083;;;
080826;0000;9,70833;;;
080827;0000;11,8333;;;
080828;0000;12;;;
080829;0000;8,79166;;;
080830;0000;14,5833;;;
080831;0000;12,4583;;;
080901;0000;9,625;;;
080902;0000;9,45833;;;
080903;0000;11,375;;;
080904;0000;7,20833;;;
080905;0000;9,54166;;;
080906;0000;12,2917;;;
080907;0000;11,6667;;;
080908;0000;12,1667;;;
080909;0000;4,45833;;;
080910;0000;10,3333;;;
080911;0000;11,5417;;;
080912;0000;13,4167;;;
080913;0000;18,625;;;
080914;0000;21,9167;;;
080915;0000;17,9583;;;
080916;0000;19,5833;;;
080917;0000;12,1667;;;
080918;0000;10,125;;;
080919;0000;17,5417;;;
080920;0000;21,75;;;
080921;0000;26,4583;;;
080922;0000;9,91304;;;
080923;0000;13,5417;;;
080924;0000;19,0833;;;
080925;0000;12,1667;;;
080926;0000;14,625;;;
080927;0000;15,1667;;;
080928;0000;17,5;;;
080929;0000;16,75;;;
080930;0000;8,375;;;
081001;0000;16,4167;;;
081002;0000;13,7917;;;
081003;0000;12,1667;;;
081004;0000;19,0833;;;
081005;0000;19,75;;;
081006;0000;17,6667;;;
081007;0000;19,8333;;;
081008;0000;14,3333;;;
081009;0000;15,5;;;
081010;0000;10,6667;;;
081011;0000;10,1667;;;
081012;0000;13,75;;;
081013;0000;11,4583;;;
081014;0000;17,625;;;
081015;0000;18,9167;;;
081016;0000;15,9524;;;
081017;0000;22,5;;;
081018;0000;25,375;;;
081019;0000;23,375;;;
081020;0000;14,625;;;
081021;0000;16,5417;;;
081022;0000;18,25;;;
081023;0000;21,8333;;;
081024;0000;24,6667;;;
081025;0000;14,4167;;;
081026;0000;25,2917;;;
081027;0000;19,75;;;
081028;0000;20,2917;;;
081029;0000;20,4167;;;
081030;0000;21,5833;;;
081031;0000;20,8333;;;
081101;0000;20,2917;;;
081102;0000;24,6667;;;
081103;0000;17,2917;;;
081104;0000;23,375;;;
081105;0000;20,4167;;;
081106;0000;21,875;;;
081107;0000;15,875;;;
081108;0000;20,4583;;;
081109;0000;24,0417;;;
081110;0000;25,0833;;;
081111;0000;28,1739;;;
081112;0000;31,375;;;
081113;0000;25,875;;;
081114;0000;17,7917;;;
081115;0000;29,125;;;
081116;0000;30,5833;;;
081117;0000;28,7083;;;
081118;0000;29,4167;;;
081119;0000;25,0417;;;
081120;0000;23,5;;;
081121;0000;21,875;;;
081122;0000;22,0417;;;
081123;0000;24,9167;;;
081124;0000;25,75;;;
081125;0000;26,5;;;
081126;0000;20,2917;;;
081127;0000;21,5;;;
081128;0000;19,8333;;;
081129;0000;23,3333;;;
081130;0000;28,0417;;;
081201;0000;20,1667;;;
081202;0000;24,9583;;;
081203;0000;20,4545;;;
081204;0000;26,75;;;
081205;0000;24,6667;;;
081206;0000;23,8333;;;
081207;0000;23,125;;;
081208;0000;25,7083;;;
081209;0000;23,7917;;;
081210;0000;31,3333;;;
081211;0000;22,5909;;;
081212;0000;27,0833;;;
081213;0000;26,0833;;;
081214;0000;27,5417;;;
081215;0000;17,75;;;
081216;0000;19,625;;;
081217;0000;25,9167;;;
081218;0000;28,0417;;;
081219;0000;27,7083;;;
081220;0000;20,5;;;
081221;0000;23,4583;;;
081222;0000;24,5833;;;
081223;0000;26,5;;;
081224;0000;22,75;;;
081225;0000;26,5833;;;
081226;0000;22,0417;;;
081227;0000;21,9167;;;
081228;0000;25;;;
081229;0000;28,3333;;;
081230;0000;27,6667;;;
081231;0000;30;;;
090101;0000;25,7917;;;
090102;0000;26,1667;;;
090103;0000;32,4583;;;
090104;0000;24,2083;;;
090105;0000;22,1667;;;
090106;0000;19,25;;;
090107;0000;22,875;;;
090108;0000;26,4583;;;
090109;0000;25,7917;;;
090110;0000;29,7917;;;
090111;0000;25,375;;;
090112;0000;23,375;;;
090113;0000;27,0417;;;
090114;0000;19,2917;;;
090115;0000;27,2917;;;
090116;0000;25,1667;;;
090117;0000;25,875;;;
090118;0000;27,5417;;;
090119;0000;29;;;
090120;0000;28,4583;;;
090121;0000;25,9167;;;
090122;0000;29,0417;;;
090123;0000;31,0833;;;
090124;0000;20,125;;;
090125;0000;26,875;;;
090126;0000;25,375;;;
090127;0000;33,5416;;;
090128;0000;32,75;;;
090129;0000;27,5;;;
090130;0000;26;;;
090131;0000;24,625;;;
090201;0000;28,3333;;;
090202;0000;20,7083;;;
090203;0000;23,8333;;;
090204;0000;20,0833;;;
090205;0000;19,1667;;;
090206;0000;25,75;;;
090207;0000;24,0833;;;
090208;0000;27,9167;;;
090209;0000;23,9583;;;
090210;0000;23,9167;;;
090211;0000;28,75;;;
090212;0000;27,7083;;;
090213;0000;24,0417;;;
090214;0000;30,5417;;;
090215;0000;25,25;;;
090216;0000;20,4583;;;
090217;0000;27,875;;;
090218;0000;24,4167;;;
090219;0000;20,7917;;;
090220;0000;21,8333;;;
090221;0000;20,4583;;;
090222;0000;24;;;
090223;0000;26,125;;;
090224;0000;24,7083;;;
090225;0000;24,3333;;;
090226;0000;25,9167;;;
090227;0000;25;;;
090228;0000;11,7917;;;
090301;0000;23,5833;;;
090302;0000;17,1667;;;
090303;0000;10,875;;;
090304;0000;21,7917;;;
090305;0000;25,4583;;;
090306;0000;20,0417;;;
090307;0000;21,875;;;
090308;0000;25,5833;;;
090309;0000;29,125;;;
090310;0000;20,0869;;;
090311;0000;24,8333;;;
090312;0000;24,7083;;;
090313;0000;25,9167;;;
090314;0000;22,9583;;;
090315;0000;30,0417;;;
090316;0000;20,5417;;;
090317;0000;25,7083;;;
090318;0000;27,0417;;;
090319;0000;16,9167;;;
090320;0000;26,625;;;
090321;0000;29,125;;;
090322;0000;29,2917;;;
090323;0000;25,5;;;
090324;0000;20,9583;;;
090325;0000;23,75;;;
090326;0000;24,2083;;;
090327;0000;22,375;;;
090328;0000;24,9583;;;
090329;0000;21,9583;;;
090330;0000;19,875;;;
090331;0000;15,9167;;;
090401;0000;17,4583;;;
090402;0000;15,5417;;;
090403;0000;8,25;;;
090404;0000;13,8333;;;
090405;0000;18,8333;;;
090406;0000;16,0833;;;
090407;0000;18,625;;;
090408;0000;15,5417;;;
090409;0000;18,25;;;
090410;0000;14,25;;;
090411;0000;15,5833;;;
090412;0000;13,25;;;
090413;0000;15,7917;;;
090414;0000;20,4583;;;
090415;0000;18,1667;;;
090416;0000;19,0417;;;
090417;0000;14,4583;;;
090418;0000;17,8333;;;
090419;0000;20,3333;;;
090420;0000;15,5417;;;
090421;0000;13,5833;;;
090422;0000;15,4583;;;
090423;0000;11,7917;;;
090424;0000;17,4583;;;
090425;0000;16,7917;;;
090426;0000;22,625;;;
090427;0000;14,75;;;
090428;0000;15,25;;;
090429;0000;11,6522;;;
090430;0000;6,375;;;
090501;0000;24,625;;;
090502;0000;10,7083;;;
090503;0000;17,875;;;
090504;0000;11,8333;;;
090505;0000;9,33333;;;
090506;0000;9,41666;;;
090507;0000;7,16666;;;
090508;0000;14,625;;;
090509;0000;12,2083;;;
090510;0000;5,41666;;;
090511;0000;3,54166;;;
090512;0000;3,875;;;
090513;0000;2,66666;;;
090514;0000;4,25;;;
090515;0000;7,75;;;
090516;0000;4,75;;;
090517;0000;5,29166;;;
090518;0000;9,875;;;
090519;0000;9,04166;;;
090520;0000;10,0417;;;
090521;0000;17;;;
090522;0000;13,625;;;
090523;0000;13,9583;;;
090524;0000;5,95833;;;
090525;0000;2,66666;;;
090526;0000;5,20833;;;
090527;0000;4,91666;;;
090528;0000;4,66666;;;
090529;0000;5,125;;;
090530;0000;5,125;;;
090531;0000;11,5;;;
090601;0000;8,45833;;;
090602;0000;9,625;;;
090603;0000;8,04166;;;
090604;0000;9,91666;;;
090605;0000;10,4167;;;
090606;0000;8;;;
090607;0000;6,375;;;
090608;0000;9,125;;;
090609;0000;8,91666;;;
090610;0000;10,1667;;;
090611;0000;7,95833;;;
090612;0000;6,29166;;;
090613;0000;8,625;;;
090614;0000;2,08333;;;
090615;0000;2,29166;;;
090616;0000;2,625;;;
090617;0000;2,75;;;
090618;0000;4,33333;;;
090619;0000;2,79166;;;
090620;0000;3,16666;;;
090621;0000;7,54166;;;
090622;0000;5,20833;;;
090623;0000;6,33333;;;
090624;0000;7,04166;;;
090625;0000;3,75;;;
090626;0000;4,375;;;
090627;0000;4,29166;;;
090628;0000;10,1667;;;
090629;0000;7,54166;;;
090630;0000;3,91666;;;
090701;0000;6,16666;;;
090702;0000;8,83333;;;
090703;0000;4,16666;;;
090704;0000;4,20833;;;
090705;0000;4,08333;;;
090706;0000;8,375;;;
090707;0000;5,70833;;;
090708;0000;7,5;;;
090709;0000;7,29166;;;
090710;0000;8,75;;;
090711;0000;10,5833;;;
090712;0000;4,875;;;
090713;0000;7,95833;;;
090714;0000;5,91666;;;
090715;0000;10,375;;;
090716;0000;11,5;;;
090717;0000;7,58333;;;
090718;0000;9,91666;;;
090719;0000;5,41666;;;
090720;0000;7,20833;;;
090721;0000;9,04166;;;
090722;0000;14,5417;;;
090723;0000;9,33333;;;
090724;0000;9,41666;;;
090725;0000;9,20833;;;
090726;0000;13,9167;;;
090727;0000;6,66666;;;
090728;0000;13,9167;;;
090729;0000;11,9583;;;
090730;0000;12,625;;;
090731;0000;8,625;;;
090801;0000;11,0833;;;
090802;0000;13,5417;;;
090803;0000;11,5417;;;
090804;0000;8,70833;;;
090805;0000;10,0417;;;
090806;0000;3,54166;;;
090807;0000;10,1667;;;
090808;0000;11,6667;;;
090809;0000;14,5833;;;
090810;0000;11,8333;;;
090811;0000;10,5;;;
090812;0000;3,25;;;
090813;0000;5,54166;;;
090814;0000;3,45833;;;
090815;0000;10,7083;;;
090816;0000;13,5833;;;
090817;0000;4,83333;;;
090818;0000;7,5;;;
090819;0000;10,125;;;
090820;0000;9,54166;;;
090821;0000;2,875;;;
090822;0000;9,875;;;
090823;0000;9,08333;;;
090824;0000;5,83333;;;
090825;0000;11,875;;;
090826;0000;14,7083;;;
090827;0000;16,125;;;
090828;0000;19,0417;;;
090829;0000;12,9167;;;
090830;0000;12,375;;;
090831;0000;6,25;;;
090901;0000;3,75;;;
090902;0000;5,58333;;;
090903;0000;9;;;
090904;0000;4,70833;;;
090905;0000;3,79166;;;
090906;0000;10,0417;;;
090907;0000;13,5833;;;
090908;0000;12,2917;;;
090909;0000;14,0417;;;
090910;0000;14,7917;;;
090911;0000;17,6667;;;
090912;0000;20,9167;;;
090913;0000;13,8333;;;
090914;0000;11,375;;;
090915;0000;11,625;;;
090916;0000;14,5833;;;
090917;0000;14,5833;;;
090918;0000;17,5833;;;
090919;0000;23,125;;;
090920;0000;20;;;
090921;0000;9,70833;;;
090922;0000;16,375;;;
090923;0000;16,0833;;;
090924;0000;18,8333;;;
090925;0000;16,9167;;;
090926;0000;18,8333;;;
090927;0000;19,1667;;;
090928;0000;16,0833;;;
090929;0000;16,4167;;;
090930;0000;16;;;
091001;0000;18,625;;;
091002;0000;18,3333;;;
091003;0000;17,375;;;
091004;0000;20,5833;;;
091005;0000;15,875;;;
091006;0000;19,2917;;;
091007;0000;26,375;;;
091008;0000;25,9167;;;
091009;0000;21,4583;;;
091010;0000;11,375;;;
091011;0000;19,4167;;;
091012;0000;20,75;;;
091013;0000;13,125;;;
091014;0000;18,0833;;;
091015;0000;16,5833;;;
091016;0000;18,4167;;;
091017;0000;18,8333;;;
091018;0000;23,0833;;;
091019;0000;19,625;;;
091020;0000;14,4583;;;
091021;0000;9,875;;;
091022;0000;16,0417;;;
091023;0000;5,5;;;
091024;0000;10,0417;;;
091025;0000;19,125;;;
091026;0000;21,9167;;;
091027;0000;7;;;
091028;0000;25,0833;;;
091029;0000;27,4583;;;
091030;0000;26,7917;;;
091031;0000;18,5417;;;
091101;0000;15,9583;;;
091102;0000;9,58333;;;
091103;0000;15,625;;;
091104;0000;17,75;;;
091105;0000;19,4583;;;
091106;0000;17,625;;;
091107;0000;19;;;
091108;0000;19,7917;;;
091109;0000;17,2083;;;
091110;0000;20,5833;;;
091111;0000;23,3333;;;
091112;0000;21,4167;;;
091113;0000;18,2083;;;
091114;0000;21,6667;;;
091115;0000;27,375;;;
091116;0000;19,3333;;;
091117;0000;5,83333;;;
091118;0000;13,0833;;;
091119;0000;14,2917;;;
091120;0000;7,375;;;
091121;0000;22,75;;;
091122;0000;22,25;;;
091123;0000;24,7917;;;
091124;0000;14,6667;;;
091125;0000;15,4167;;;
091126;0000;23,0833;;;
091127;0000;24,6667;;;
091128;0000;22,9583;;;
091129;0000;20,125;;;
091130;0000;21,0417;;;
091201;0000;20,3333;;;
091202;0000;25,9583;;;
091203;0000;27,4583;;;
091204;0000;21,8333;;;
091205;0000;24,0417;;;
091206;0000;22,5;;;
091207;0000;18,375;;;
091208;0000;21,5;;;
091209;0000;23,0833;;;
091210;0000;22,1667;;;
091211;0000;24,9583;;;
091212;0000;29,0833;;;
091213;0000;27,625;;;
091214;0000;26,4583;;;
091215;0000;27,7917;;;
091216;0000;28,2083;;;
091217;0000;24,0869;;;
091218;0000;19,75;;;
091219;0000;17,8333;;;
091220;0000;25,75;;;
091221;0000;21,4583;;;
091222;0000;23;;;
091223;0000;24,4167;;;
091224;0000;26,9167;;;
091225;0000;19,5;;;
091226;0000;18,25;;;
091227;0000;21,75;;;
091228;0000;16,3333;;;
091229;0000;16,5833;;;
091230;0000;22,5;;;
091231;0000;19,6667;;;
100101;0000;24,2917;;;
100102;0000;28,7917;;;
100103;0000;21,875;;;
100104;0000;22,2083;;;
100105;0000;21,7083;;;
100106;0000;23,0833;;;
100107;0000;25,8333;;;
100108;0000;28,25;;;
100109;0000;30,7083;;;
100110;0000;28,6667;;;
100111;0000;17,1667;;;
100112;0000;22,0417;;;
100113;0000;25,7083;;;
100114;0000;34,875;;;
100115;0000;37,875;;;
100116;0000;33,0416;;;
100117;0000;31,4167;;;
100118;0000;15,7917;;;
100119;0000;26,4583;;;
100120;0000;30,125;;;
100121;0000;32,2083;;;
100122;0000;30,5417;;;
100123;0000;28,8333;;;
100124;0000;33,875;;;
100125;0000;28,5833;;;
100126;0000;24,0417;;;
100127;0000;34,4583;;;
100128;0000;25;;;
100129;0000;22,2083;;;
100130;0000;24,625;;;
100131;0000;29,9583;;;
100201;0000;27,4167;;;
100202;0000;21,75;;;
100203;0000;20,875;;;
100204;0000;23,8333;;;
100205;0000;25,75;;;
100206;0000;25,0417;;;
100207;0000;19,2083;;;
100208;0000;22,375;;;
100209;0000;26,9167;;;
100210;0000;29,375;;;
100211;0000;23,0833;;;
100212;0000;30,3333;;;
100213;0000;28,5;;;
100214;0000;25,9167;;;
100215;0000;26,9583;;;
100216;0000;25,6667;;;
100217;0000;22,7917;;;
100218;0000;18,7917;;;
100219;0000;22,2083;;;
100220;0000;29,2083;;;
100221;0000;24,9167;;;
100222;0000;18,75;;;
100223;0000;25;;;
100224;0000;26,5;;;
100225;0000;17,0417;;;
100226;0000;19,0833;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;21,5909;;;
100304;0000;21,125;;;
100305;0000;23,375;;;
100306;0000;31,625;;;
100307;0000;16,4167;;;
100308;0000;19,8333;;;
100309;0000;27,3333;;;
100310;0000;30,7917;;;
100311;0000;25,1667;;;
100312;0000;20,0417;;;
100313;0000;22,4583;;;
100314;0000;25,6522;;;
100315;0000;27,6667;;;
100316;0000;21,0417;;;
100317;0000;19,875;;;
100318;0000;20,875;;;
100319;0000;23,75;;;
100320;0000;21,8333;;;
100321;0000;16,75;;;
100322;0000;15,5833;;;
100323;0000;20,625;;;
100324;0000;27,5833;;;
100325;0000;26,4583;;;
100326;0000;22,1667;;;
100327;0000;25,25;;;
100328;0000;24,375;;;
100329;0000;25;;;
100330;0000;26,4167;;;
100331;0000;19,7083;;;
100401;0000;13,3333;;;
100402;0000;22,125;;;
100403;0000;22,625;;;
100404;0000;25,6667;;;
100405;0000;19,9583;;;
100406;0000;10,3333;;;
100407;0000;17,7083;;;
100408;0000;22,125;;;
100409;0000;17,875;;;
100410;0000;19,75;;;
100411;0000;24,5;;;
100412;0000;15,7083;;;
100413;0000;17,4583;;;
100414;0000;19,7083;;;
100415;0000;19,8333;;;
100416;0000;8,83333;;;
100417;0000;14,6667;;;
100418;0000;10,4167;;;
100419;0000;12,25;;;
100420;0000;8,20833;;;
100421;0000;14,7083;;;
100422;0000;14,5;;;
100423;0000;13,375;;;
100424;0000;11,625;;;
100425;0000;17,9167;;;
100426;0000;9,83333;;;
100427;0000;15,4583;;;
100428;0000;16,7917;;;
100429;0000;16,4583;;;
100430;0000;19;;;
100501;0000;18,6667;;;
100502;0000;9,75;;;
100503;0000;12,8333;;;
100504;0000;15,2917;;;
100505;0000;11,3333;;;
100506;0000;9,125;;;
100507;0000;10,9583;;;
100508;0000;14,375;;;
100509;0000;17,125;;;
100510;0000;16,1667;;;
100511;0000;14,4583;;;
100512;0000;14,7917;;;
100513;0000;6,70833;;;
100514;0000;6,625;;;
100515;0000;9,33333;;;
100516;0000;8,75;;;
100517;0000;9,16666;;;
100518;0000;8,33333;;;
100519;0000;9,58333;;;
100520;0000;10,2917;;;
100521;0000;6,04166;;;
100522;0000;9,33333;;;
100523;0000;13,1667;;;
100524;0000;9,54166;;;
100525;0000;4,625;;;
100526;0000;7,04166;;;
100527;0000;8,79166;;;
100528;0000;7,58333;;;
100529;0000;6,125;;;
100530;0000;9,125;;;
100531;0000;7,375;;;
100601;0000;6,83333;;;
100602;0000;2,875;;;
100603;0000;7,29166;;;
100604;0000;8,125;;;
100605;0000;9;;;
100606;0000;11,25;;;
100607;0000;8,875;;;
100608;0000;6,91666;;;
100609;0000;7,45833;;;
100610;0000;4,20833;;;
100611;0000;7,83333;;;
100612;0000;7,5;;;
100613;0000;10,625;;;
100614;0000;10,8333;;;
100615;0000;5,70833;;;
100616;0000;4,375;;;
100617;0000;4,16666;;;
100618;0000;7,20833;;;
100619;0000;9,20833;;;
100620;0000;9,25;;;
100621;0000;;;6,30769;
100622;0000;13,0909;;;
100623;0000;8,66666;;;
100624;0000;14,7083;;;
100625;0000;11,2083;;;
100626;0000;12,625;;;
100627;0000;16,5417;;;
100628;0000;18,5833;;;
100629;0000;14,5833;;;
100630;0000;12,625;;;
100701;0000;11,4167;;;
100702;0000;12,5833;;;
100703;0000;15,7083;;;
100704;0000;14,5;;;
100705;0000;9,25;;;
100706;0000;8,95833;;;
100707;0000;6,91666;;;
100708;0000;7,91666;;;
100709;0000;8,04166;;;
100710;0000;9,375;;;
100711;0000;7,29166;;;
100712;0000;7,33333;;;
100713;0000;7,70833;;;
100714;0000;7,91666;;;
100715;0000;9,25;;;
100716;0000;10,2083;;;
100717;0000;12,2083;;;
100718;0000;12;;;
100719;0000;10,8333;;;
100720;0000;6,41666;;;
100721;0000;4,875;;;
100722;0000;10,4583;;;
100723;0000;4,66666;;;
100724;0000;10,7083;;;
100725;0000;11;;;
100726;0000;8,79166;;;
100727;0000;7,08333;;;
100728;0000;9,41666;;;
100729;0000;4,08333;;;
100730;0000;5,45833;;;
100731;0000;10,3333;;;
100801;0000;5,33333;;;
100802;0000;9,125;;;
100803;0000;11,0833;;;
100804;0000;9,41666;;;
100805;0000;6,70833;;;
100806;0000;12,4167;;;
100807;0000;11,7917;;;
100808;0000;10,2083;;;
100809;0000;9,625;;;
100810;0000;10;;;
100811;0000;9,20833;;;
100812;0000;10,3333;;;
100813;0000;12,0417;;;
