FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
071031;0000;41,9091;;;
071101;0000;52,25;;;
071102;0000;55,7916;;;
071103;0000;68,4166;;;
071104;0000;53,7916;;;
071105;0000;68,7727;;;
071106;0000;73,875;;;
071107;0000;80,0833;;;
071108;0000;68,5;;;
071109;0000;28,75;;;
071110;0000;35,6666;;;
071111;0000;49,0833;;;
071112;0000;51,9583;;;
071113;0000;51,0416;;;
071114;0000;62,125;;;
071115;0000;62,9583;;;
071116;0000;59,5416;;;
071117;0000;55,6666;;;
071118;0000;55,375;;;
071119;0000;70,0416;;;
071120;0000;75,8333;;;
071121;0000;79,5416;;;
071122;0000;58,75;;;
071123;0000;72,875;;;
071124;0000;67,875;;;
071125;0000;51,6666;;;
071126;0000;65,0416;;;
071127;0000;58,9166;;;
071128;0000;62,7083;;;
071129;0000;64,375;;;
071130;0000;69,3333;;;
071201;0000;54,25;;;
071202;0000;55,5;;;
071203;0000;57,7916;;;
071204;0000;56,9166;;;
071205;0000;73,5;;;
071206;0000;62,0416;;;
071207;0000;63,3333;;;
071208;0000;53,875;;;
071209;0000;45,75;;;
071210;0000;53,5833;;;
071211;0000;65,4166;;;
071212;0000;67,0416;;;
071213;0000;50,4583;;;
071214;0000;63,25;;;
071215;0000;75,9583;;;
071216;0000;70,75;;;
071217;0000;63,5;;;
071218;0000;73,875;;;
071219;0000;64,9166;;;
071220;0000;76,8333;;;
071221;0000;71,6666;;;
071222;0000;69,5416;;;
071223;0000;59,3333;;;
071224;0000;66,75;;;
071225;0000;42;;;
071226;0000;41,4166;;;
071227;0000;61,2916;;;
071228;0000;67,9166;;;
071229;0000;51,8333;;;
071230;0000;38,5;;;
071231;0000;56,6818;;;
080101;0000;72,2083;;;
080102;0000;53,5;;;
080103;0000;71,3333;;;
080104;0000;76,4583;;;
080105;0000;74,3333;;;
080106;0000;71,0833;;;
080107;0000;68,875;;;
080108;0000;74,2916;;;
080109;0000;49,75;;;
080110;0000;43,4583;;;
080111;0000;76,375;;;
080112;0000;80,9583;;;
080113;0000;56,625;;;
080114;0000;53,7916;;;
080115;0000;57,9166;;;
080116;0000;77,4583;;;
080117;0000;79,1666;;;
080118;0000;64,75;;;
080119;0000;70;;;
080120;0000;60,7916;;;
080121;0000;58,5416;;;
080122;0000;57,5833;;;
080123;0000;72,9166;;;
080124;0000;55;;;
080125;0000;51,625;;;
080126;0000;40,125;;;
080127;0000;44,4583;;;
080128;0000;58,2916;;;
080129;0000;62,0416;;;
080130;0000;56,9583;;;
080131;0000;54,125;;;
080201;0000;58,5833;;;
080202;0000;64,125;;;
080203;0000;51,7083;;;
080204;0000;55,625;;;
080205;0000;56,4166;;;
080206;0000;45,75;;;
080207;0000;59,875;;;
080208;0000;61,5416;;;
080209;0000;60,4166;;;
080210;0000;61,25;;;
080211;0000;68,25;;;
080212;0000;77,0416;;;
080213;0000;73,6666;;;
080214;0000;62,3333;;;
080215;0000;61,5833;;;
080216;0000;63,125;;;
080217;0000;48,1666;;;
080218;0000;61,4285;;;
080219;0000;65,5416;;;
080220;0000;67,75;;;
080221;0000;68,7083;;;
080222;0000;66,9583;;;
080223;0000;52,1666;;;
080224;0000;44,4583;;;
080225;0000;46,75;;;
080226;0000;63,3333;;;
080227;0000;75,0833;;;
080228;0000;71,9166;;;
080229;0000;66,9583;;;
080301;0000;53,7083;;;
080302;0000;46,5416;;;
080303;0000;57,0833;;;
080304;0000;66,2083;;;
080305;0000;66,5416;;;
080306;0000;75,9166;;;
080307;0000;73,2083;;;
080308;0000;41,8333;;;
080309;0000;58,0833;;;
080310;0000;52,25;;;
080311;0000;64,8333;;;
080312;0000;75,875;;;
080313;0000;77,8333;;;
080314;0000;77,7916;;;
080315;0000;57,75;;;
080316;0000;48,6666;;;
080317;0000;67,5714;;;
080318;0000;79,2272;;;
080319;0000;;;;
080320;0000;97,7916;;;
080321;0000;76,5;;;
080322;0000;74,75;;;
080323;0000;59;;;
080324;0000;71,7916;;;
080325;0000;75;;;
080326;0000;93,4583;;;
080327;0000;91,6666;;;
080328;0000;92,9166;;;
080329;0000;73,3333;;;
080330;0000;71,7916;;;
080331;0000;83,0416;;;
080401;0000;101,5;;;
080402;0000;105,042;;;
080403;0000;115,792;;;
080404;0000;129,333;;;
080405;0000;122,042;;;
080406;0000;64,0416;;;
080407;0000;66,0416;;;
080408;0000;115,042;;;
080409;0000;108,458;;;
080410;0000;85,5833;;;
080411;0000;70,375;;;
080412;0000;60,5833;;;
080413;0000;49,625;;;
080414;0000;94,3333;;;
080415;0000;108,875;;;
080416;0000;120,292;;;
080417;0000;134,958;;;
080418;0000;133,792;;;
080419;0000;132,875;;;
080420;0000;95,625;;;
080421;0000;98,2916;;;
080422;0000;110,708;;;
080423;0000;128,833;;;
080424;0000;137,792;;;
080425;0000;79,6666;;;
080426;0000;81,8333;;;
080427;0000;45,2083;;;
080428;0000;26,4583;;;
080429;0000;70,125;;;
080430;0000;65,1666;;;
080501;0000;75,875;;;
080502;0000;82,9583;;;
080503;0000;106,75;;;
080504;0000;82,9166;;;
080505;0000;99,5833;;;
080506;0000;109,75;;;
080507;0000;101,375;;;
080508;0000;128,542;;;
080509;0000;123,125;;;
080510;0000;141,542;;;
080511;0000;131,833;;;
080512;0000;137,708;;;
080513;0000;162,25;;;
080514;0000;139,292;;;
080515;0000;175,833;;;
080516;0000;112,042;;;
080517;0000;71,2083;;;
080518;0000;87,375;;;
080519;0000;21,4167;;;
080520;0000;48,9166;;;
080521;0000;30,7917;;;
080522;0000;37,7083;;;
080523;0000;51,8333;;;
080524;0000;94,5;;;
080525;0000;96,1904;;;
080526;0000;49,25;;;
080527;0000;;;8,77083;
080528;0000;;;54,9791;
080529;0000;119,542;;;
080530;0000;131,5;;;
080531;0000;137,833;;;
080601;0000;85,5833;;;
080602;0000;108,875;;;
080603;0000;104,625;;;
080604;0000;29,0417;;;
080605;0000;61,75;;;
080606;0000;74,7083;;;
080607;0000;90,6666;;;
080608;0000;71,25;;;
080609;0000;88,7083;;;
080610;0000;109,708;;;
080611;0000;102,042;;;
080612;0000;134,5;;;
080613;0000;128,083;;;
080614;0000;125,917;;;
080615;0000;109,375;;;
080616;0000;114,417;;;
080617;0000;182,708;;;
080618;0000;67,5833;;;
080619;0000;16,2273;;;
080620;0000;72;;;
080621;0000;146,125;;;
080622;0000;109;;;
080623;0000;143;;;
080624;0000;153,417;;;
080625;0000;111,917;;;
080626;0000;128,208;;;
080627;0000;136,458;;;
080628;0000;113,375;;;
080629;0000;101,833;;;
080630;0000;140;;;
080701;0000;150,667;;;
080702;0000;95,75;;;
080703;0000;126,583;;;
080704;0000;39,7083;;;
080705;0000;86,25;;;
080706;0000;85,0416;;;
080707;0000;111,042;;;
080708;0000;133,25;;;
080709;0000;101,5;;;
080710;0000;98,7083;;;
080711;0000;94,9166;;;
080712;0000;78,5833;;;
080713;0000;57,9583;;;
080714;0000;104,667;;;
080715;0000;66,0416;;;
080716;0000;67,5;;;
080717;0000;34,75;;;
080718;0000;89,75;;;
080719;0000;93,8333;;;
080720;0000;67,8333;;;
080721;0000;65,125;;;
080722;0000;74,5416;;;
080723;0000;52,8333;;;
080724;0000;142,958;;;
080725;0000;111,625;;;
080726;0000;74,5416;;;
080727;0000;66,5833;;;
080728;0000;113,042;;;
080729;0000;121,625;;;
080730;0000;99,375;;;
080731;0000;88,1666;;;
080801;0000;24,3333;;;
080802;0000;40,4166;;;
080803;0000;75,5;;;
080804;0000;53,375;;;
080805;0000;73,4166;;;
080806;0000;86,625;;;
080807;0000;98,0416;;;
080808;0000;105,375;;;
080809;0000;131,833;;;
080810;0000;91,5416;;;
080811;0000;57;;;
080812;0000;;;;
080813;0000;116,042;;;
080814;0000;116,333;;;
080815;0000;23,9167;;;
080816;0000;32,4583;;;
080817;0000;43,125;;;
080818;0000;44,5833;;;
080819;0000;34,6666;;;
080820;0000;38,3333;;;
080821;0000;72,3333;;;
080822;0000;85,5;;;
080823;0000;75,2083;;;
080824;0000;61,4166;;;
080825;0000;81,0833;;;
080826;0000;37,6666;;;
080827;0000;17,4583;;;
080828;0000;36,4583;;;
080829;0000;84,2916;;;
080830;0000;67,3333;;;
080831;0000;63,5416;;;
080901;0000;50,6666;;;
080902;0000;31,8333;;;
080903;0000;20,8333;;;
080904;0000;42,6666;;;
080905;0000;45,7083;;;
080906;0000;65,3333;;;
080907;0000;56,75;;;
080908;0000;60,875;;;
080909;0000;89,6521;;;
080910;0000;52,5833;;;
080911;0000;46,75;;;
080912;0000;79;;;
080913;0000;88,5;;;
080914;0000;72,0416;;;
080915;0000;85,0416;;;
080916;0000;81,5;;;
080917;0000;46,1666;;;
080918;0000;55,4166;;;
080919;0000;54,9583;;;
080920;0000;57,875;;;
080921;0000;50,125;;;
080922;0000;54,6956;;;
080923;0000;63,4583;;;
080924;0000;75,8333;;;
080925;0000;62,9583;;;
080926;0000;19,125;;;
080927;0000;35,7916;;;
080928;0000;40,875;;;
080929;0000;53,2916;;;
080930;0000;33,875;;;
081001;0000;47,6666;;;
081002;0000;50,2083;;;
081003;0000;48,2083;;;
081004;0000;58,625;;;
081005;0000;60,5;;;
081006;0000;66,5833;;;
081007;0000;66,5416;;;
081008;0000;74,1666;;;
081009;0000;66,375;;;
081010;0000;49,4166;;;
081011;0000;53,3333;;;
081012;0000;39,1666;;;
081013;0000;46,8333;;;
081014;0000;45,7083;;;
081015;0000;56,5833;;;
081016;0000;65,1904;;;
081017;0000;73,6086;;;
081018;0000;65,2916;;;
081019;0000;51,0833;;;
081020;0000;43,0416;;;
081021;0000;51,9166;;;
081022;0000;61,6666;;;
081023;0000;71,8333;;;
081024;0000;68,1304;;;
081025;0000;46,5;;;
081026;0000;43,7916;;;
081027;0000;45,75;;;
081028;0000;35,7916;;;
081029;0000;50,5416;;;
081030;0000;68,8333;;;
081031;0000;57,2083;;;
081101;0000;51;;;
081102;0000;49,5;;;
081103;0000;54,6842;;;
081104;0000;64,2916;;;
081105;0000;57,5;;;
081106;0000;54,625;;;
081107;0000;42,1666;;;
081108;0000;41,4166;;;
081109;0000;43,6666;;;
081110;0000;57;;;
081111;0000;59,2916;;;
081112;0000;63,4166;;;
081113;0000;61,375;;;
081114;0000;39,7083;;;
081115;0000;43;;;
081116;0000;50,6666;;;
081117;0000;57,6666;;;
081118;0000;61;;;
081119;0000;60,875;;;
081120;0000;59,7083;;;
081121;0000;52,4583;;;
081122;0000;50,2083;;;
081123;0000;42,125;;;
081124;0000;53,625;;;
081125;0000;58,5833;;;
081126;0000;56,9166;;;
081127;0000;40,2083;;;
081128;0000;46,5;;;
081129;0000;43,7083;;;
081130;0000;44,375;;;
081201;0000;48,5;;;
081202;0000;59,0833;;;
081203;0000;53,15;;;
081204;0000;54;;;
081205;0000;57,625;;;
081206;0000;53,9583;;;
081207;0000;42,2083;;;
081208;0000;35,6666;;;
081209;0000;48,0416;;;
081210;0000;59,625;;;
081211;0000;64,4772;;;
081212;0000;55,9583;;;
081213;0000;61,2083;;;
081214;0000;54,2083;;;
081215;0000;43,5416;;;
081216;0000;73,2083;;;
081217;0000;49,75;;;
081218;0000;58,3333;;;
081219;0000;59,2083;;;
081220;0000;49,2916;;;
081221;0000;46,5833;;;
081222;0000;55,0416;;;
081223;0000;68,9583;;;
081224;0000;63,125;;;
081225;0000;54,1666;;;
081226;0000;57,3333;;;
081227;0000;62,6666;;;
081228;0000;46,4583;;;
081229;0000;52,5833;;;
081230;0000;70,3478;;;
081231;0000;70,1666;;;
090101;0000;67,8333;;;
090102;0000;57,625;;;
090103;0000;61;;;
090104;0000;61,9166;;;
090105;0000;52,375;;;
090106;0000;38,5416;;;
090107;0000;52,2916;;;
090108;0000;52,1666;;;
090109;0000;60,625;;;
090110;0000;60,875;;;
090111;0000;49,75;;;
090112;0000;53,5;;;
090113;0000;62,0416;;;
090114;0000;56;;;
090115;0000;59,7916;;;
090116;0000;65,25;;;
090117;0000;69,375;;;
090118;0000;51,4166;;;
090119;0000;53,25;;;
090120;0000;66,9583;;;
090121;0000;72,625;;;
090122;0000;66,2083;;;
090123;0000;76,25;;;
090124;0000;46,875;;;
090125;0000;40,875;;;
090126;0000;55,625;;;
090127;0000;70,0416;;;
090128;0000;74,9166;;;
090129;0000;68,7083;;;
090130;0000;63,625;;;
090131;0000;49,25;;;
090201;0000;48,625;;;
090202;0000;59,6666;;;
090203;0000;57,4166;;;
090204;0000;45,8333;;;
090205;0000;51,0416;;;
090206;0000;57,125;;;
090207;0000;58,7083;;;
090208;0000;53,5833;;;
090209;0000;60,625;;;
090210;0000;58,4166;;;
090211;0000;65,9166;;;
090212;0000;66,75;;;
090213;0000;74,2083;;;
090214;0000;64,2916;;;
090215;0000;64,875;;;
090216;0000;54,9583;;;
090217;0000;48,75;;;
090218;0000;54;;;
090219;0000;55,4166;;;
090220;0000;48,9583;;;
090221;0000;44,8333;;;
090222;0000;48,8333;;;
090223;0000;61,6666;;;
090224;0000;76;;;
090225;0000;100,333;;;
090226;0000;79,5;;;
090227;0000;85,2916;;;
090228;0000;83,625;;;
090301;0000;59,7083;;;
090302;0000;60,6666;;;
090303;0000;47;;;
090304;0000;73,5;;;
090305;0000;79,9583;;;
090306;0000;79,6666;;;
090307;0000;61,0833;;;
090308;0000;65,875;;;
090309;0000;75,875;;;
090310;0000;79,375;;;
090311;0000;84,5;;;
090312;0000;85,7083;;;
090313;0000;88,0416;;;
090314;0000;95,875;;;
090315;0000;79,7916;;;
090316;0000;87,4166;;;
090317;0000;88,25;;;
090318;0000;100,417;;;
090319;0000;89,2083;;;
090320;0000;87,2916;;;
090321;0000;89;;;
090322;0000;82,4583;;;
090323;0000;78,375;;;
090324;0000;84,25;;;
090325;0000;93,2916;;;
090326;0000;84,25;;;
090327;0000;86,125;;;
090328;0000;78,5833;;;
090329;0000;68,8333;;;
090330;0000;83;;;
090331;0000;111,292;;;
090401;0000;77,4166;;;
090402;0000;76,625;;;
090403;0000;66,5416;;;
090404;0000;71,375;;;
090405;0000;83,9166;;;
090406;0000;115,5;;;
090407;0000;96,1666;;;
090408;0000;83,7083;;;
090409;0000;102,5;;;
090410;0000;78,25;;;
090411;0000;66,5833;;;
090412;0000;65,3333;;;
090413;0000;94,0416;;;
090414;0000;91,2083;;;
090415;0000;107,833;;;
090416;0000;106,667;;;
090417;0000;115,458;;;
090418;0000;105,792;;;
090419;0000;97,2083;;;
090420;0000;102,833;;;
090421;0000;123,208;;;
090422;0000;91,375;;;
090423;0000;101,208;;;
090424;0000;126,958;;;
090425;0000;114,5;;;
090426;0000;118,5;;;
090427;0000;128,625;;;
090428;0000;132,458;;;
090429;0000;158,333;;;
090430;0000;127,375;;;
090501;0000;124,042;;;
090502;0000;98,875;;;
090503;0000;60,125;;;
090504;0000;68,6666;;;
090505;0000;135,652;;;
090506;0000;136,208;;;
090507;0000;103,333;;;
090508;0000;125,25;;;
090509;0000;134,542;;;
090510;0000;161,833;;;
090511;0000;170,375;;;
090512;0000;105,167;;;
090513;0000;48,125;;;
090514;0000;67,0416;;;
090515;0000;105,625;;;
090516;0000;90,4166;;;
090517;0000;49,1666;;;
090518;0000;78,75;;;
090519;0000;110,917;;;
090520;0000;106,292;;;
090521;0000;94,6666;;;
090522;0000;98,5;;;
090523;0000;122,375;;;
090524;0000;108,542;;;
090525;0000;29,4167;;;
090526;0000;61,0416;;;
090527;0000;126,333;;;
090528;0000;110,167;;;
090529;0000;93,5;;;
090530;0000;64,1666;;;
090531;0000;69,8094;;;
090601;0000;96,5416;;;
090602;0000;106,375;;;
090603;0000;126,333;;;
090604;0000;117,125;;;
090605;0000;107,917;;;
090606;0000;111,958;;;
090607;0000;88,75;;;
090608;0000;127,917;;;
090609;0000;126,417;;;
090610;0000;128,083;;;
090611;0000;137,667;;;
090612;0000;123,292;;;
090613;0000;116,292;;;
090614;0000;72,2083;;;
090615;0000;46,7083;;;
090616;0000;77,9583;;;
090617;0000;66,5;;;
090618;0000;120,5;;;
090619;0000;47,6666;;;
090620;0000;18,5833;;;
090621;0000;46,75;;;
090622;0000;114,417;;;
090623;0000;149,375;;;
090624;0000;129,292;;;
090625;0000;132,708;;;
090626;0000;129,542;;;
090627;0000;95,8333;;;
090628;0000;9,625;;;
090629;0000;47,0833;;;
090630;0000;49,375;;;
090701;0000;49,9166;;;
090702;0000;96,2083;;;
090703;0000;128,348;;;
090704;0000;127,083;;;
090705;0000;95,3333;;;
090706;0000;48,2916;;;
090707;0000;64,25;;;
090708;0000;112;;;
090709;0000;72,9166;;;
090710;0000;86,9583;;;
090711;0000;95,2083;;;
090712;0000;70,5833;;;
090713;0000;86,125;;;
090714;0000;69,3333;;;
090715;0000;88,1666;;;
090716;0000;83,8094;;;
090717;0000;73,1666;;;
090718;0000;80,4583;;;
090719;0000;70,375;;;
090720;0000;74,5;;;
090721;0000;21,875;;;
090722;0000;33,4583;;;
090723;0000;92,5;;;
090724;0000;97,0833;;;
090725;0000;102,458;;;
090726;0000;86,0833;;;
090727;0000;118,792;;;
090728;0000;116,625;;;
090729;0000;107,875;;;
090730;0000;86,6666;;;
090731;0000;71,4583;;;
090801;0000;94,0416;;;
090802;0000;100,875;;;
090803;0000;97,1666;;;
090804;0000;42,8333;;;
090805;0000;56,4166;;;
090806;0000;95,625;;;
090807;0000;73,625;;;
090808;0000;93,5416;;;
090809;0000;77,75;;;
090810;0000;99,4166;;;
090811;0000;128,333;;;
090812;0000;83,5416;;;
090813;0000;83,1666;;;
090814;0000;72,9583;;;
090815;0000;10,1667;;;
090816;0000;33,25;;;
090817;0000;78,9583;;;
090818;0000;15,25;;;
090819;0000;43,1666;;;
090820;0000;89,5;;;
090821;0000;82,5416;;;
090822;0000;61,9583;;;
090823;0000;67,9583;;;
090824;0000;119,958;;;
090825;0000;111,958;;;
090826;0000;114,417;;;
090827;0000;116,75;;;
090828;0000;94,0416;;;
090829;0000;80,8333;;;
090830;0000;53,7916;;;
090831;0000;52,2916;;;
090901;0000;88,2083;;;
090902;0000;35,8333;;;
090903;0000;62,4583;;;
090904;0000;107,25;;;
090905;0000;64,5833;;;
090906;0000;7,95833;;;
090907;0000;15,2083;;;
090908;0000;50,125;;;
090909;0000;67,2916;;;
090910;0000;80,4166;;;
090911;0000;100,333;;;
090912;0000;85,7083;;;
090913;0000;60,5;;;
090914;0000;74,375;;;
090915;0000;66,4583;;;
090916;0000;57,4166;;;
090917;0000;56,375;;;
090918;0000;87,375;;;
090919;0000;56,7916;;;
090920;0000;59,9583;;;
090921;0000;31,25;;;
090922;0000;29,5417;;;
090923;0000;55,4583;;;
090924;0000;67,625;;;
090925;0000;59,2916;;;
090926;0000;33,7083;;;
090927;0000;13,5833;;;
090928;0000;34,125;;;
090929;0000;51,8333;;;
090930;0000;20;;;
091001;0000;;;18,4375;
091002;0000;;;60,375;
091003;0000;105,625;;;
091004;0000;51,0416;;;
091005;0000;40,3333;;;
091006;0000;68,875;;;
091007;0000;71,9583;;;
091008;0000;70,875;;;
091009;0000;64,875;;;
091010;0000;21,8333;;;
091011;0000;24,9583;;;
091012;0000;42,2916;;;
091013;0000;47,6666;;;
091014;0000;50,3333;;;
091015;0000;46,625;;;
091016;0000;44,0416;;;
091017;0000;44,5;;;
091018;0000;24,7917;;;
091019;0000;51,75;;;
091020;0000;62,5833;;;
091021;0000;71,9583;;;
091022;0000;78,9583;;;
091023;0000;37,375;;;
091024;0000;60,4583;;;
091025;0000;52,9166;;;
091026;0000;57;;;
091027;0000;88,9583;;;
091028;0000;72,5833;;;
091029;0000;62,2083;;;
091030;0000;59,375;;;
091031;0000;52;;;
091101;0000;35,125;;;
091102;0000;30,375;;;
091103;0000;36,2083;;;
091104;0000;34,9583;;;
091105;0000;45,0416;;;
091106;0000;43,75;;;
091107;0000;42,375;;;
091108;0000;37,75;;;
091109;0000;47,9583;;;
091110;0000;57,5454;;;
091111;0000;56,7083;;;
091112;0000;54,7916;;;
091113;0000;57,5;;;
091114;0000;63,0833;;;
091115;0000;57,4166;;;
091116;0000;59,0833;;;
091117;0000;80,0833;;;
091118;0000;66,7916;;;
091119;0000;53,0416;;;
091120;0000;82,5416;;;
091121;0000;68,0833;;;
091122;0000;66,9583;;;
091123;0000;53,1666;;;
091124;0000;39,6666;;;
091125;0000;48,2916;;;
091126;0000;55,9091;;;
091127;0000;56,3333;;;
091128;0000;56,7083;;;
091129;0000;50,4166;;;
091130;0000;44,5416;;;
091201;0000;57,625;;;
091202;0000;60,125;;;
091203;0000;61,2083;;;
091204;0000;67,2083;;;
091205;0000;56,0833;;;
091206;0000;44;;;
091207;0000;43,2916;;;
091208;0000;41,0416;;;
091209;0000;51,625;;;
091210;0000;64,0833;;;
091211;0000;57,125;;;
091212;0000;60,2083;;;
091213;0000;56,8333;;;
091214;0000;58,8333;;;
091215;0000;64,5;;;
091216;0000;68,125;;;
091217;0000;84,5416;;;
091218;0000;61,0833;;;
091219;0000;61,6666;;;
091220;0000;57,7916;;;
091221;0000;57,0416;;;
091222;0000;57,2916;;;
091223;0000;74;;;
091224;0000;71,1666;;;
091225;0000;44,6666;;;
091226;0000;45,7916;;;
091227;0000;46,0416;;;
091228;0000;41,7916;;;
091229;0000;44,875;;;
091230;0000;46,7083;;;
091231;0000;63,9583;;;
100101;0000;42,0416;;;
100102;0000;37,125;;;
100103;0000;40,2916;;;
100104;0000;41,6666;;;
100105;0000;35,5909;;;
100106;0000;46;;;
100107;0000;61,7083;;;
100108;0000;66,9583;;;
100109;0000;64,7083;;;
100110;0000;52,5;;;
100111;0000;42,5;;;
100112;0000;51,7916;;;
100113;0000;66,0833;;;
100114;0000;70,0416;;;
100115;0000;96,5833;;;
100116;0000;71,375;;;
100117;0000;52,8333;;;
100118;0000;47,0833;;;
100119;0000;59,9166;;;
100120;0000;69;;;
100121;0000;75,7083;;;
100122;0000;71,1666;;;
100123;0000;64,125;;;
100124;0000;60,5416;;;
100125;0000;62,875;;;
100126;0000;55,9166;;;
100127;0000;62,8333;;;
100128;0000;65,875;;;
100129;0000;54,125;;;
100130;0000;50,625;;;
100131;0000;52,3333;;;
100201;0000;49,5;;;
100202;0000;54,875;;;
100203;0000;44,7916;;;
100204;0000;49,1666;;;
100205;0000;57,875;;;
100206;0000;40,6666;;;
100207;0000;36,9583;;;
100208;0000;47,7916;;;
100209;0000;56,4583;;;
100210;0000;55,0833;;;
100211;0000;56,0416;;;
100212;0000;68,3125;;;
100213;0000;64,0833;;;
100214;0000;43,7083;;;
100215;0000;54,5416;;;
100216;0000;56,0416;;;
100217;0000;44,5833;;;
100218;0000;46,5833;;;
100219;0000;45,4166;;;
100220;0000;56,0416;;;
100221;0000;49,1666;;;
100222;0000;48,8333;;;
100223;0000;62,9166;;;
100224;0000;63,2083;;;
100225;0000;53,2083;;;
100226;0000;61,8333;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;44,0454;;;
100304;0000;54,2916;;;
100305;0000;72,5416;;;
100306;0000;62,3333;;;
100307;0000;47,625;;;
100308;0000;47,2083;;;
100309;0000;69,5416;;;
100310;0000;71,8333;;;
100311;0000;68,125;;;
100312;0000;66,9583;;;
100313;0000;67,5208;;;
100314;0000;57,2857;;;
100315;0000;65,8333;;;
100316;0000;62,65;;;
100317;0000;54,2083;;;
100318;0000;70,875;;;
100319;0000;87,9166;;;
100320;0000;76,7083;;;
100321;0000;43,5;;;
100322;0000;59,875;;;
100323;0000;88,3333;;;
100324;0000;99,5833;;;
100325;0000;89,9166;;;
100326;0000;96,7916;;;
100327;0000;94,8333;;;
100328;0000;77,625;;;
100329;0000;99,2916;;;
100330;0000;113,833;;;
100331;0000;102,625;;;
100401;0000;98,875;;;
100402;0000;77,1666;;;
100403;0000;80,125;;;
100404;0000;79,75;;;
100405;0000;81,5833;;;
100406;0000;68,7916;;;
100407;0000;108,833;;;
100408;0000;108,958;;;
100409;0000;94,625;;;
100410;0000;113,667;;;
100411;0000;95,5;;;
100412;0000;92,5416;;;
100413;0000;105,542;;;
100414;0000;109,208;;;
100415;0000;96,9583;;;
100416;0000;51,7826;;;
100417;0000;51,0416;;;
100418;0000;55,25;;;
100419;0000;74,2916;;;
100420;0000;100,25;;;
100421;0000;92,4583;;;
100422;0000;100,792;;;
100423;0000;103,042;;;
100424;0000;80,625;;;
100425;0000;81,75;;;
100426;0000;133,75;;;
100427;0000;119,292;;;
100428;0000;123,792;;;
100429;0000;164,917;;;
100430;0000;153,333;;;
100501;0000;142,208;;;
100502;0000;90,6666;;;
100503;0000;87,4166;;;
100504;0000;81,0833;;;
100505;0000;61,1666;;;
100506;0000;76,2916;;;
100507;0000;109,25;;;
100508;0000;112,083;;;
100509;0000;87,4583;;;
100510;0000;116,273;;;
100511;0000;139,208;;;
100512;0000;129,75;;;
100513;0000;139,167;;;
100514;0000;58,0833;;;
100515;0000;53,1666;;;
100516;0000;64,9166;;;
100517;0000;68,0454;;;
100518;0000;114,708;;;
100519;0000;108,875;;;
100520;0000;117,5;;;
100521;0000;99,6666;;;
100522;0000;45,375;;;
100523;0000;32,7083;;;
100524;0000;87,7916;;;
100525;0000;165,25;;;
100526;0000;118,542;;;
100527;0000;128,417;;;
100528;0000;58,125;;;
100529;0000;38,0833;;;
100530;0000;73;;;
100531;0000;100,5;;;
100601;0000;89,7083;;;
100602;0000;73,1666;;;
100603;0000;91;;;
100604;0000;116;;;
100605;0000;110,083;;;
100606;0000;80,7916;;;
100607;0000;123,792;;;
100608;0000;145,958;;;
100609;0000;89,625;;;
100610;0000;90,875;;;
100611;0000;72,5416;;;
100612;0000;92,7916;;;
100613;0000;48,6666;;;
100614;0000;14,5;;;
100615;0000;70,4166;;;
100616;0000;84,9166;;;
100617;0000;103,042;;;
100618;0000;16,5417;;;
100619;0000;39,5833;;;
100620;0000;81,0416;;;
100621;0000;122,13;;;
100622;0000;133,792;;;
100623;0000;58,875;;;
100624;0000;57,3333;;;
100625;0000;132,333;;;
100626;0000;95,9166;;;
100627;0000;84,875;;;
100628;0000;94,8333;;;
100629;0000;118,417;;;
100630;0000;133,208;;;
100701;0000;91,7083;;;
100702;0000;125,542;;;
100703;0000;105,583;;;
100704;0000;37,125;;;
100705;0000;48,6666;;;
100706;0000;36;;;
100707;0000;59,0416;;;
100708;0000;113,833;;;
100709;0000;116,542;;;
100710;0000;106,542;;;
100711;0000;36,1666;;;
100712;0000;60,3333;;;
100713;0000;102,917;;;
100714;0000;84,7916;;;
100715;0000;90,75;;;
100716;0000;88,3333;;;
100717;0000;73,875;;;
100718;0000;72,625;;;
100719;0000;94,0454;;;
100720;0000;57,6666;;;
100721;0000;54,4583;;;
100722;0000;83,0416;;;
100723;0000;60,4583;;;
100724;0000;28,5;;;
100725;0000;57,5416;;;
100726;0000;102,292;;;
100727;0000;88,9166;;;
100728;0000;98,75;;;
100729;0000;110,667;;;
100730;0000;90,1666;;;
100731;0000;70,5416;;;
100801;0000;61,2916;;;
100802;0000;75,625;;;
100803;0000;81,75;;;
100804;0000;118,333;;;
100805;0000;138,833;;;
100806;0000;119,583;;;
100807;0000;75,2083;;;
100808;0000;56,4583;;;
100809;0000;87,25;;;
100810;0000;78,9166;;;
100811;0000;48,1666;;;
100812;0000;81,0833;;;
100813;0000;92,7916;;;
100814;0000;80,3333;;;
100815;0000;35,2916;;;
100816;0000;81,4583;;;
100817;0000;76,3333;;;
100818;0000;57,8333;;;
100819;0000;101,708;;;
100820;0000;104,083;;;
100821;0000;80,625;;;
100822;0000;48,2916;;;
100823;0000;34,0833;;;
100824;0000;56,2916;;;
100825;0000;70,2916;;;
100826;0000;56,7916;;;
100827;0000;59,5;;;
100828;0000;54,8333;;;
100829;0000;53,8333;;;
100830;0000;46,9583;;;
